patch_id,lat,lon,row_start,col_start,valid_fraction,risk_class,risk_label,risk_score,confidence,attn_Jun,attn_Jul,attn_Aug,attn_Sep,attn_Oct,attn_Nov
9979,16.2689838688108,80.55314425263106,2544,8352,1.0,0,Low Risk,0.2999,0.9999,0.0814,0.0224,0.0395,0.0827,0.0309,0.7433
9980,16.2689838688108,80.55745616599482,2544,8400,1.0,0,Low Risk,0.4422,0.8964,0.0873,0.0292,0.0442,0.0854,0.0511,0.7027
9981,16.2689838688108,80.5617680793586,2544,8448,1.0,2,High Risk,0.5859,0.8042,0.0732,0.0548,0.045,0.0756,0.0938,0.6576
9982,16.2689838688108,80.56607999272238,2544,8496,1.0,1,Medium Risk,0.4889,0.6278,0.0713,0.054,0.0425,0.0919,0.0667,0.6736
9983,16.2689838688108,80.57039190608614,2544,8544,1.0,0,Low Risk,0.3413,0.9985,0.0378,0.1881,0.0476,0.0755,0.037,0.614
9984,16.2689838688108,80.57470381944992,2544,8592,1.0,0,Low Risk,0.4364,0.8881,0.0418,0.1362,0.0433,0.0677,0.0508,0.6602
9985,16.2689838688108,80.5790157328137,2544,8640,1.0,0,Low Risk,0.4057,0.9535,0.0459,0.176,0.052,0.0737,0.0563,0.5961
9986,16.2689838688108,80.58332764617747,2544,8688,1.0,1,Medium Risk,0.4766,0.6193,0.0643,0.1381,0.0591,0.0803,0.0599,0.5983
9987,16.2689838688108,80.58763955954124,2544,8736,1.0,1,Medium Risk,0.5153,0.9262,0.0855,0.1064,0.0659,0.0842,0.0573,0.6006
9988,16.2689838688108,80.59195147290502,2544,8784,1.0,0,Low Risk,0.3407,0.9989,0.0803,0.0336,0.0408,0.0895,0.0483,0.7075
9989,16.2689838688108,80.59626338626879,2544,8832,1.0,0,Low Risk,0.3558,0.9957,0.0911,0.0324,0.0434,0.0934,0.0548,0.685
9990,16.264671955447024,79.80287132733443,2592,0,1.0,0,Low Risk,0.2323,1.0,0.0064,0.0683,0.1758,0.1774,0.1746,0.3975
9991,16.264671955447024,79.80718324069821,2592,48,1.0,0,Low Risk,0.2399,1.0,0.0075,0.0709,0.1705,0.1788,0.1612,0.4112
9992,16.264671955447024,79.81149515406197,2592,96,1.0,0,Low Risk,0.3058,0.9996,0.011,0.0533,0.1238,0.1665,0.1923,0.4532
9993,16.264671955447024,79.81580706742575,2592,144,1.0,0,Low Risk,0.4314,0.8375,0.0455,0.1129,0.1068,0.1277,0.1211,0.4859
9994,16.264671955447024,79.82011898078953,2592,192,1.0,0,Low Risk,0.4085,0.9751,0.0477,0.1097,0.1175,0.0914,0.1637,0.47
9995,16.264671955447024,79.8244308941533,2592,240,1.0,0,Low Risk,0.4273,0.92,0.0786,0.0876,0.1257,0.1049,0.1299,0.4732
9996,16.264671955447024,79.82874280751707,2592,288,1.0,1,Medium Risk,0.5042,0.8861,0.0607,0.1152,0.1836,0.0984,0.1171,0.425
9997,16.264671955447024,79.83305472088085,2592,336,1.0,1,Medium Risk,0.4963,0.9484,0.0436,0.2003,0.1104,0.1038,0.0988,0.443
9998,16.264671955447024,79.83736663424462,2592,384,1.0,1,Medium Risk,0.5156,0.9961,0.0648,0.2105,0.0926,0.1582,0.137,0.3369
9999,16.264671955447024,79.8416785476084,2592,432,1.0,0,Low Risk,0.3975,0.9769,0.0344,0.1948,0.1428,0.1271,0.1247,0.3762
10000,16.264671955447024,79.84599046097216,2592,480,1.0,0,Low Risk,0.42,0.904,0.0388,0.1809,0.1606,0.1274,0.1262,0.3661
10001,16.264671955447024,79.85030237433594,2592,528,1.0,1,Medium Risk,0.5363,0.9881,0.0431,0.1518,0.1839,0.0926,0.0622,0.4664
10002,16.264671955447024,79.85461428769972,2592,576,1.0,1,Medium Risk,0.4991,0.9648,0.0471,0.1757,0.184,0.1437,0.136,0.3135
10003,16.264671955447024,79.85892620106348,2592,624,1.0,1,Medium Risk,0.5045,0.9864,0.0537,0.1215,0.1431,0.1757,0.1357,0.3703
10004,16.264671955447024,79.86323811442726,2592,672,1.0,2,High Risk,0.6133,0.829,0.0621,0.0661,0.168,0.0967,0.1314,0.4757
10005,16.264671955447024,79.86755002779104,2592,720,1.0,1,Medium Risk,0.5491,0.9918,0.0523,0.1495,0.1588,0.1036,0.0908,0.445
10006,16.264671955447024,79.8718619411548,2592,768,1.0,0,Low Risk,0.364,0.9952,0.019,0.1462,0.1752,0.1683,0.1753,0.316
10007,16.264671955447024,79.87617385451858,2592,816,1.0,0,Low Risk,0.4404,0.8519,0.0293,0.1742,0.1745,0.1909,0.1629,0.2683
10008,16.264671955447024,79.88048576788236,2592,864,1.0,0,Low Risk,0.409,0.9593,0.017,0.1342,0.1821,0.1997,0.1552,0.3118
10009,16.264671955447024,79.88479768124613,2592,912,1.0,0,Low Risk,0.4479,0.6181,0.0143,0.1158,0.1851,0.2012,0.1337,0.3499
10010,16.264671955447024,79.8891095946099,2592,960,1.0,0,Low Risk,0.3681,0.9944,0.0141,0.128,0.1761,0.1774,0.1338,0.3706
10011,16.264671955447024,79.89342150797368,2592,1008,1.0,0,Low Risk,0.2612,1.0,0.0067,0.0969,0.1892,0.1792,0.1583,0.3698
10012,16.264671955447024,79.89773342133745,2592,1056,1.0,0,Low Risk,0.302,0.9997,0.0085,0.1374,0.2006,0.1791,0.1099,0.3644
10013,16.264671955447024,79.90204533470123,2592,1104,1.0,0,Low Risk,0.3026,0.9999,0.0159,0.1026,0.0979,0.1558,0.111,0.5167
10014,16.264671955447024,79.90635724806499,2592,1152,1.0,0,Low Risk,0.3091,0.9997,0.0078,0.1827,0.151,0.1723,0.0873,0.3988
10015,16.264671955447024,79.91066916142877,2592,1200,1.0,0,Low Risk,0.3111,0.9994,0.0087,0.1488,0.1526,0.1604,0.1124,0.4171
10016,16.264671955447024,79.91498107479255,2592,1248,1.0,0,Low Risk,0.3782,0.9845,0.0124,0.1269,0.1641,0.0933,0.1408,0.4626
10017,16.264671955447024,79.91929298815631,2592,1296,1.0,1,Medium Risk,0.5717,0.6817,0.0275,0.1269,0.1532,0.0986,0.0833,0.5106
10018,16.264671955447024,79.9236049015201,2592,1344,1.0,1,Medium Risk,0.5601,0.6096,0.054,0.0837,0.1065,0.1212,0.0946,0.54
10019,16.264671955447024,79.92791681488387,2592,1392,1.0,0,Low Risk,0.3128,0.9993,0.0097,0.0649,0.1611,0.1206,0.1386,0.505
10020,16.264671955447024,79.93222872824764,2592,1440,1.0,0,Low Risk,0.3195,0.9993,0.0097,0.0574,0.1431,0.155,0.1573,0.4775
10021,16.264671955447024,79.93654064161142,2592,1488,1.0,0,Low Risk,0.2653,0.9999,0.0089,0.0568,0.1235,0.1593,0.1722,0.4793
10022,16.264671955447024,79.9408525549752,2592,1536,1.0,0,Low Risk,0.3056,0.9994,0.0104,0.0512,0.1242,0.1889,0.1827,0.4427
10023,16.264671955447024,79.94516446833896,2592,1584,1.0,0,Low Risk,0.3289,0.9981,0.0153,0.044,0.1261,0.1746,0.1816,0.4584
10024,16.264671955447024,79.94947638170274,2592,1632,1.0,2,High Risk,0.6444,0.9974,0.1035,0.0844,0.103,0.1158,0.1069,0.4864
10025,16.264671955447024,79.95378829506652,2592,1680,1.0,1,Medium Risk,0.5199,0.9951,0.0652,0.0687,0.0947,0.1615,0.1514,0.4585
10026,16.264671955447024,79.95810020843028,2592,1728,1.0,0,Low Risk,0.3495,0.9932,0.0158,0.037,0.1202,0.1972,0.1995,0.4303
10027,16.264671955447024,79.96241212179406,2592,1776,1.0,0,Low Risk,0.4285,0.694,0.0242,0.042,0.1386,0.2142,0.1594,0.4216
10028,16.264671955447024,79.96672403515782,2592,1824,1.0,0,Low Risk,0.4075,0.9282,0.0267,0.0511,0.1716,0.2227,0.156,0.3719
10029,16.264671955447024,79.9710359485216,2592,1872,1.0,0,Low Risk,0.413,0.948,0.0208,0.0455,0.111,0.2047,0.1701,0.4479
10030,16.264671955447024,79.97534786188538,2592,1920,1.0,1,Medium Risk,0.4918,0.9512,0.0227,0.0867,0.1611,0.229,0.2043,0.2962
10031,16.264671955447024,79.97965977524915,2592,1968,1.0,1,Medium Risk,0.5022,0.9873,0.0276,0.1069,0.1525,0.167,0.1471,0.399
10032,16.264671955447024,79.98397168861293,2592,2016,1.0,1,Medium Risk,0.5082,0.9894,0.0271,0.1012,0.1851,0.1793,0.1245,0.3829
10033,16.264671955447024,79.9882836019767,2592,2064,1.0,2,High Risk,0.6547,0.9987,0.0948,0.1004,0.1171,0.1434,0.2017,0.3425
10034,16.264671955447024,79.99259551534047,2592,2112,1.0,2,High Risk,0.6782,0.9993,0.1053,0.068,0.1416,0.1604,0.2133,0.3115
10035,16.264671955447024,79.99690742870425,2592,2160,1.0,0,Low Risk,0.4246,0.8992,0.0183,0.0624,0.319,0.2084,0.1793,0.2126
10036,16.264671955447024,80.00121934206803,2592,2208,1.0,0,Low Risk,0.2643,1.0,0.0129,0.0543,0.3489,0.1955,0.1913,0.197
10037,16.264671955447024,80.00553125543179,2592,2256,1.0,0,Low Risk,0.3234,0.9991,0.0174,0.0577,0.2105,0.1973,0.1491,0.368
10038,16.264671955447024,80.00984316879557,2592,2304,1.0,0,Low Risk,0.3277,0.9982,0.014,0.0588,0.1479,0.1587,0.1557,0.4649
10039,16.264671955447024,80.01415508215935,2592,2352,1.0,0,Low Risk,0.2906,0.9998,0.0166,0.0567,0.236,0.245,0.2395,0.2062
10040,16.264671955447024,80.01846699552311,2592,2400,1.0,0,Low Risk,0.3287,0.9994,0.02,0.0665,0.2806,0.2229,0.1885,0.2215
10041,16.264671955447024,80.02277890888689,2592,2448,1.0,0,Low Risk,0.3351,0.9987,0.0124,0.0951,0.2282,0.2534,0.151,0.2599
10042,16.264671955447024,80.02709082225066,2592,2496,1.0,0,Low Risk,0.2618,1.0,0.0142,0.0548,0.2417,0.2346,0.2172,0.2375
10043,16.264671955447024,80.03140273561444,2592,2544,1.0,0,Low Risk,0.3355,0.9979,0.014,0.0613,0.209,0.2403,0.1489,0.3265
10044,16.264671955447024,80.03571464897821,2592,2592,1.0,0,Low Risk,0.3254,0.9986,0.0177,0.0422,0.1653,0.2582,0.1656,0.351
10045,16.264671955447024,80.04002656234198,2592,2640,1.0,0,Low Risk,0.3159,0.9998,0.0192,0.0338,0.1203,0.2187,0.2187,0.3893
10046,16.264671955447024,80.04433847570576,2592,2688,1.0,0,Low Risk,0.3025,0.9996,0.0143,0.0379,0.141,0.1479,0.182,0.4769
10047,16.264671955447024,80.04865038906954,2592,2736,1.0,1,Medium Risk,0.4906,0.9453,0.0768,0.0621,0.1162,0.1159,0.1751,0.454
10048,16.264671955447024,80.0529623024333,2592,2784,1.0,0,Low Risk,0.3328,0.9973,0.0445,0.0361,0.1524,0.1383,0.1703,0.4585
10049,16.264671955447024,80.05727421579708,2592,2832,1.0,1,Medium Risk,0.4729,0.708,0.0478,0.0886,0.2487,0.1742,0.0802,0.3605
10050,16.264671955447024,80.06158612916086,2592,2880,1.0,1,Medium Risk,0.5213,0.946,0.0479,0.1509,0.2422,0.1367,0.0748,0.3475
10051,16.264671955447024,80.06589804252462,2592,2928,1.0,0,Low Risk,0.4004,0.9299,0.0277,0.0707,0.2199,0.1096,0.1073,0.4648
10052,16.264671955447024,80.0702099558884,2592,2976,1.0,0,Low Risk,0.4331,0.7554,0.0531,0.0553,0.1283,0.1199,0.1485,0.4949
10053,16.264671955447024,80.07452186925218,2592,3024,1.0,2,High Risk,0.6204,0.9684,0.1089,0.0791,0.1282,0.1227,0.1079,0.4531
10054,16.264671955447024,80.07883378261594,2592,3072,1.0,1,Medium Risk,0.5404,0.9975,0.0519,0.1,0.1663,0.1093,0.1184,0.4541
10055,16.264671955447024,80.08314569597972,2592,3120,1.0,0,Low Risk,0.3898,0.9854,0.0165,0.1699,0.2392,0.2362,0.1499,0.1883
10056,16.264671955447024,80.08745760934349,2592,3168,1.0,0,Low Risk,0.3861,0.9874,0.0124,0.2168,0.2457,0.22,0.1313,0.1737
10057,16.264671955447024,80.09176952270727,2592,3216,1.0,0,Low Risk,0.3855,0.9891,0.0105,0.1906,0.2282,0.1965,0.1224,0.2519
10058,16.264671955447024,80.09608143607105,2592,3264,1.0,0,Low Risk,0.3126,0.9997,0.0103,0.1372,0.2662,0.1759,0.1543,0.2561
10059,16.264671955447024,80.10039334943481,2592,3312,1.0,0,Low Risk,0.2672,1.0,0.0082,0.1222,0.3234,0.1779,0.1353,0.2329
10060,16.264671955447024,80.10470526279859,2592,3360,1.0,0,Low Risk,0.3008,0.9998,0.0086,0.101,0.3215,0.1833,0.2324,0.1531
10061,16.264671955447024,80.10901717616237,2592,3408,1.0,0,Low Risk,0.2929,0.9999,0.0074,0.1284,0.315,0.1811,0.1936,0.1745
10062,16.264671955447024,80.11332908952613,2592,3456,1.0,0,Low Risk,0.3345,0.9988,0.0086,0.1335,0.3059,0.1854,0.1613,0.2053
10063,16.264671955447024,80.11764100288991,2592,3504,1.0,1,Medium Risk,0.4545,0.4991,0.0105,0.1123,0.208,0.1556,0.0729,0.4408
10064,16.264671955447024,80.12195291625369,2592,3552,1.0,1,Medium Risk,0.5101,0.8878,0.0093,0.0883,0.168,0.1342,0.0823,0.5179
10065,16.264671955447024,80.12626482961745,2592,3600,1.0,1,Medium Risk,0.5,0.6729,0.0253,0.0503,0.0992,0.1876,0.0933,0.5443
10066,16.264671955447024,80.13057674298123,2592,3648,1.0,1,Medium Risk,0.5247,0.8193,0.0452,0.0451,0.0823,0.1974,0.1083,0.5217
10067,16.264671955447024,80.13488865634501,2592,3696,1.0,2,High Risk,0.6072,0.7016,0.0602,0.0393,0.1001,0.2232,0.1051,0.4721
10068,16.264671955447024,80.13920056970878,2592,3744,1.0,2,High Risk,0.5722,0.6895,0.0416,0.0553,0.0823,0.1585,0.0831,0.5791
10069,16.264671955447024,80.14351248307256,2592,3792,1.0,1,Medium Risk,0.4562,0.6313,0.0392,0.0754,0.0925,0.0911,0.1156,0.5861
10070,16.264671955447024,80.14782439643632,2592,3840,1.0,2,High Risk,0.6178,0.9845,0.0831,0.0824,0.0949,0.1002,0.0932,0.5461
10071,16.264671955447024,80.1521363098001,2592,3888,1.0,2,High Risk,0.6285,0.9867,0.0892,0.0575,0.1226,0.1286,0.0809,0.5211
10072,16.264671955447024,80.15644822316388,2592,3936,1.0,0,Low Risk,0.444,0.9122,0.0729,0.0439,0.1143,0.1285,0.0891,0.5514
10073,16.264671955447024,80.16076013652764,2592,3984,1.0,0,Low Risk,0.3278,0.9981,0.0231,0.052,0.1405,0.1825,0.1368,0.465
10074,16.264671955447024,80.16507204989142,2592,4032,1.0,1,Medium Risk,0.4696,0.8005,0.0354,0.054,0.116,0.1856,0.1599,0.4491
10075,16.264671955447024,80.1693839632552,2592,4080,1.0,1,Medium Risk,0.4934,0.9386,0.0602,0.0583,0.1015,0.1282,0.1257,0.5261
10076,16.264671955447024,80.17369587661896,2592,4128,1.0,0,Low Risk,0.4289,0.7559,0.0473,0.0712,0.1057,0.1117,0.095,0.569
10077,16.264671955447024,80.17800778998274,2592,4176,1.0,0,Low Risk,0.2976,0.9996,0.0311,0.0309,0.1433,0.1289,0.1568,0.509
10078,16.264671955447024,80.18231970334652,2592,4224,1.0,1,Medium Risk,0.4785,0.8386,0.0783,0.0572,0.1089,0.142,0.1246,0.489
10079,16.264671955447024,80.18663161671029,2592,4272,1.0,2,High Risk,0.6455,0.9969,0.1389,0.0744,0.1272,0.1044,0.1829,0.3722
10080,16.264671955447024,80.19094353007407,2592,4320,1.0,2,High Risk,0.5986,0.5249,0.1256,0.0751,0.1213,0.1097,0.1583,0.41
10081,16.264671955447024,80.19525544343784,2592,4368,1.0,1,Medium Risk,0.5128,0.9667,0.1117,0.0424,0.139,0.0804,0.1519,0.4746
10082,16.264671955447024,80.19956735680161,2592,4416,1.0,1,Medium Risk,0.5142,0.9735,0.113,0.058,0.1014,0.145,0.1421,0.4404
10083,16.264671955447024,80.20387927016539,2592,4464,1.0,1,Medium Risk,0.5825,0.766,0.1256,0.0744,0.096,0.1334,0.1425,0.4279
10084,16.264671955447024,80.20819118352915,2592,4512,1.0,1,Medium Risk,0.4823,0.8716,0.1028,0.0536,0.1256,0.0916,0.1492,0.4772
10085,16.264671955447024,80.21250309689293,2592,4560,1.0,0,Low Risk,0.3574,0.9915,0.0769,0.0339,0.1401,0.0915,0.1395,0.5181
10086,16.264671955447024,80.21681501025671,2592,4608,1.0,1,Medium Risk,0.4613,0.7407,0.0818,0.0521,0.1268,0.0829,0.1425,0.5138
10087,16.264671955447024,80.22112692362047,2592,4656,1.0,1,Medium Risk,0.4607,0.6584,0.0907,0.0503,0.1334,0.1027,0.1598,0.463
10088,16.264671955447024,80.22543883698425,2592,4704,1.0,1,Medium Risk,0.5499,0.986,0.1072,0.0603,0.1069,0.1547,0.1469,0.4241
10089,16.264671955447024,80.22975075034803,2592,4752,1.0,1,Medium Risk,0.5183,0.961,0.1077,0.0488,0.101,0.1553,0.1232,0.4639
10090,16.264671955447024,80.2340626637118,2592,4800,1.0,0,Low Risk,0.4494,0.5565,0.0849,0.0457,0.1101,0.1755,0.1606,0.4232
10091,16.264671955447024,80.23837457707558,2592,4848,1.0,0,Low Risk,0.3844,0.969,0.075,0.039,0.1533,0.0967,0.1641,0.4719
10092,16.264671955447024,80.24268649043935,2592,4896,1.0,0,Low Risk,0.379,0.9716,0.0575,0.0575,0.1811,0.0901,0.1503,0.4635
10093,16.264671955447024,80.24699840380312,2592,4944,1.0,0,Low Risk,0.3109,0.9985,0.0444,0.0527,0.142,0.1476,0.1175,0.4958
10094,16.264671955447024,80.2513103171669,2592,4992,1.0,0,Low Risk,0.3043,0.9991,0.0817,0.0381,0.1011,0.1656,0.0997,0.5138
10095,16.264671955447024,80.25562223053066,2592,5040,1.0,0,Low Risk,0.2964,0.9994,0.0753,0.0457,0.1038,0.1411,0.1237,0.5105
10096,16.264671955447024,80.25993414389444,2592,5088,1.0,0,Low Risk,0.3153,0.9977,0.0631,0.0498,0.1703,0.1427,0.077,0.4971
10097,16.264671955447024,80.26424605725822,2592,5136,1.0,0,Low Risk,0.3372,0.9934,0.039,0.0901,0.0989,0.1797,0.1419,0.4504
10098,16.264671955447024,80.26855797062198,2592,5184,1.0,0,Low Risk,0.2099,1.0,0.0133,0.0542,0.1187,0.2054,0.1742,0.4343
10099,16.264671955447024,80.27286988398576,2592,5232,1.0,0,Low Risk,0.1955,1.0,0.0161,0.0453,0.1413,0.1991,0.156,0.4422
10100,16.264671955447024,80.27718179734954,2592,5280,1.0,0,Low Risk,0.266,0.9999,0.0193,0.0467,0.168,0.2049,0.1698,0.3913
10101,16.264671955447024,80.2814937107133,2592,5328,1.0,0,Low Risk,0.2689,0.9998,0.026,0.057,0.1182,0.1437,0.1334,0.5217
10102,16.264671955447024,80.28580562407708,2592,5376,1.0,0,Low Risk,0.1915,1.0,0.0178,0.0388,0.1255,0.1714,0.1367,0.5098
10103,16.264671955447024,80.29011753744086,2592,5424,1.0,0,Low Risk,0.1594,1.0,0.0129,0.0357,0.128,0.1905,0.1579,0.4751
10104,16.264671955447024,80.29442945080463,2592,5472,1.0,0,Low Risk,0.1428,1.0,0.0099,0.036,0.113,0.1843,0.1765,0.4804
10105,16.264671955447024,80.29874136416841,2592,5520,1.0,0,Low Risk,0.1661,1.0,0.0124,0.0398,0.131,0.1928,0.1917,0.4322
10106,16.264671955447024,80.30305327753219,2592,5568,1.0,0,Low Risk,0.2802,1.0,0.0148,0.0509,0.1929,0.1936,0.1339,0.4138
10107,16.264671955447024,80.30736519089595,2592,5616,1.0,0,Low Risk,0.3128,0.9996,0.0135,0.0532,0.2204,0.1803,0.0967,0.4359
10108,16.264671955447024,80.31167710425973,2592,5664,1.0,0,Low Risk,0.3046,0.9994,0.0289,0.1167,0.1134,0.1203,0.0413,0.5792
10109,16.264671955447024,80.3159890176235,2592,5712,1.0,0,Low Risk,0.2853,0.9998,0.0314,0.1352,0.0915,0.0999,0.0389,0.6032
10110,16.264671955447024,80.32030093098727,2592,5760,1.0,0,Low Risk,0.3026,0.9997,0.065,0.0791,0.068,0.118,0.0398,0.6301
10111,16.264671955447024,80.32461284435105,2592,5808,1.0,0,Low Risk,0.4522,0.8175,0.0708,0.0693,0.1164,0.1972,0.086,0.4602
10112,16.264671955447024,80.32892475771482,2592,5856,1.0,0,Low Risk,0.4496,0.828,0.0523,0.0411,0.1652,0.1963,0.0971,0.4479
10113,16.264671955447024,80.3332366710786,2592,5904,1.0,1,Medium Risk,0.489,0.7305,0.0742,0.128,0.1297,0.1448,0.0425,0.4808
10114,16.264671955447024,80.33754858444237,2592,5952,1.0,1,Medium Risk,0.5055,0.8474,0.0745,0.122,0.1432,0.1239,0.0439,0.4924
10115,16.264671955447024,80.34186049780614,2592,6000,1.0,1,Medium Risk,0.5393,0.6987,0.07,0.1197,0.188,0.1283,0.0449,0.4491
10116,16.264671955447024,80.34617241116992,2592,6048,1.0,1,Medium Risk,0.4794,0.6007,0.0854,0.0598,0.1073,0.0804,0.055,0.6121
10117,16.264671955447024,80.3504843245337,2592,6096,1.0,1,Medium Risk,0.5041,0.9783,0.1175,0.0377,0.0521,0.0638,0.0708,0.658
10118,16.264671955447024,80.35479623789746,2592,6144,1.0,1,Medium Risk,0.5078,0.9482,0.1182,0.0387,0.0522,0.0615,0.064,0.6655
10119,16.264671955447024,80.35910815126124,2592,6192,1.0,1,Medium Risk,0.4905,0.7616,0.1038,0.0531,0.0532,0.0759,0.0701,0.6438
10120,16.264671955447024,80.36342006462502,2592,6240,1.0,1,Medium Risk,0.4932,0.8162,0.0981,0.0461,0.0467,0.056,0.0825,0.6706
10121,16.264671955447024,80.36773197798878,2592,6288,1.0,0,Low Risk,0.4328,0.9356,0.0863,0.0675,0.0501,0.0701,0.0603,0.6657
10122,16.264671955447024,80.37204389135256,2592,6336,1.0,0,Low Risk,0.4054,0.9833,0.0985,0.0549,0.0517,0.0864,0.0601,0.6483
10123,16.264671955447024,80.37635580471633,2592,6384,1.0,0,Low Risk,0.3366,0.9978,0.0905,0.0472,0.0546,0.0932,0.0554,0.659
10124,16.264671955447024,80.3806677180801,2592,6432,1.0,0,Low Risk,0.3119,0.9998,0.1165,0.0245,0.0486,0.0976,0.0405,0.6723
10125,16.264671955447024,80.38497963144388,2592,6480,1.0,0,Low Risk,0.3037,0.9998,0.1057,0.0279,0.0466,0.0961,0.0441,0.6796
10126,16.264671955447024,80.38929154480765,2592,6528,1.0,0,Low Risk,0.2778,0.9998,0.0832,0.0486,0.0473,0.0923,0.0496,0.6791
10127,16.264671955447024,80.39360345817143,2592,6576,1.0,1,Medium Risk,0.4802,0.6742,0.1153,0.0295,0.049,0.0893,0.0583,0.6586
10128,16.264671955447024,80.3979153715352,2592,6624,1.0,0,Low Risk,0.464,0.6977,0.126,0.0239,0.05,0.094,0.0543,0.6517
10129,16.264671955447024,80.40222728489897,2592,6672,1.0,0,Low Risk,0.3202,0.9998,0.1147,0.0205,0.0444,0.0935,0.0404,0.6865
10130,16.264671955447024,80.40653919826275,2592,6720,1.0,0,Low Risk,0.4432,0.867,0.1269,0.0233,0.0486,0.0904,0.0473,0.6634
10131,16.264671955447024,80.41085111162653,2592,6768,1.0,0,Low Risk,0.3436,0.9996,0.1153,0.0238,0.0447,0.098,0.0417,0.6764
10132,16.264671955447024,80.41516302499029,2592,6816,1.0,1,Medium Risk,0.4798,0.9251,0.0928,0.0338,0.0467,0.0767,0.0603,0.6897
10133,16.264671955447024,80.41947493835407,2592,6864,1.0,0,Low Risk,0.4579,0.7254,0.0656,0.108,0.0605,0.0711,0.0672,0.6276
10134,16.264671955447024,80.42378685171785,2592,6912,1.0,1,Medium Risk,0.4969,0.9782,0.0549,0.0965,0.046,0.0417,0.0746,0.6863
10135,16.264671955447024,80.42809876508161,2592,6960,1.0,1,Medium Risk,0.5046,0.9874,0.0552,0.1078,0.0453,0.0471,0.0911,0.6534
10136,16.264671955447024,80.4324106784454,2592,7008,1.0,0,Low Risk,0.3698,0.9954,0.0555,0.1503,0.0593,0.0845,0.0543,0.5962
10137,16.264671955447024,80.43672259180916,2592,7056,1.0,0,Low Risk,0.3824,0.9809,0.0565,0.1791,0.0655,0.0718,0.0495,0.5776
10138,16.264671955447024,80.44103450517294,2592,7104,1.0,0,Low Risk,0.4024,0.9132,0.0557,0.1582,0.0578,0.068,0.052,0.6082
10139,16.264671955447024,80.44534641853672,2592,7152,1.0,0,Low Risk,0.2824,0.9998,0.0468,0.1545,0.0544,0.0837,0.0461,0.6145
10140,16.264671955447024,80.44965833190048,2592,7200,1.0,0,Low Risk,0.343,0.9962,0.0505,0.1709,0.0619,0.0698,0.0449,0.602
10141,16.264671955447024,80.45397024526426,2592,7248,1.0,2,High Risk,0.6071,0.9654,0.072,0.0756,0.054,0.0515,0.0822,0.6648
10142,16.264671955447024,80.45828215862804,2592,7296,1.0,2,High Risk,0.6477,0.9983,0.0856,0.0754,0.0544,0.0522,0.1102,0.6224
10143,16.264671955447024,80.4625940719918,2592,7344,1.0,2,High Risk,0.63,0.9892,0.1118,0.0594,0.0579,0.053,0.1099,0.608
10144,16.264671955447024,80.46690598535558,2592,7392,1.0,1,Medium Risk,0.5399,0.9994,0.0737,0.1139,0.061,0.0711,0.134,0.5463
10145,16.264671955447024,80.47121789871936,2592,7440,1.0,0,Low Risk,0.4173,0.8664,0.0628,0.1502,0.0647,0.0741,0.0565,0.5917
10146,16.264671955447024,80.47552981208312,2592,7488,1.0,0,Low Risk,0.4239,0.9393,0.0725,0.1068,0.0608,0.0682,0.0581,0.6336
10147,16.264671955447024,80.4798417254469,2592,7536,1.0,1,Medium Risk,0.5467,0.9935,0.0851,0.0681,0.0536,0.0763,0.0799,0.637
10148,16.264671955447024,80.48415363881068,2592,7584,1.0,2,High Risk,0.6029,0.7615,0.1235,0.0311,0.0524,0.0544,0.0914,0.6472
10149,16.264671955447024,80.48846555217445,2592,7632,1.0,1,Medium Risk,0.515,0.9816,0.1118,0.0288,0.0486,0.0724,0.0642,0.6742
10150,16.264671955447024,80.49277746553823,2592,7680,1.0,0,Low Risk,0.3437,0.9993,0.0863,0.0271,0.0412,0.0828,0.0379,0.7246
10151,16.264671955447024,80.49708937890199,2592,7728,1.0,0,Low Risk,0.3011,0.9999,0.0825,0.0223,0.0385,0.0824,0.0326,0.7417
10152,16.264671955447024,80.50140129226577,2592,7776,1.0,0,Low Risk,0.2954,0.9999,0.0914,0.0206,0.038,0.0847,0.0303,0.7351
10153,16.264671955447024,80.50571320562955,2592,7824,1.0,0,Low Risk,0.3192,0.9998,0.0892,0.0193,0.0391,0.0788,0.0292,0.7444
10154,16.264671955447024,80.51002511899331,2592,7872,1.0,0,Low Risk,0.3028,0.9999,0.0878,0.018,0.0398,0.078,0.0306,0.7457
10155,16.264671955447024,80.51433703235709,2592,7920,1.0,0,Low Risk,0.2897,0.9999,0.09,0.0192,0.042,0.0819,0.0308,0.7361
10156,16.264671955447024,80.51864894572087,2592,7968,1.0,0,Low Risk,0.2911,0.9999,0.0974,0.0185,0.0428,0.0834,0.0329,0.725
10157,16.264671955447024,80.52296085908463,2592,8016,1.0,0,Low Risk,0.3146,0.9995,0.0948,0.0206,0.0458,0.0869,0.0453,0.7066
10158,16.264671955447024,80.52727277244841,2592,8064,1.0,0,Low Risk,0.2871,0.9999,0.0758,0.0257,0.0366,0.0879,0.0358,0.7382
10159,16.264671955447024,80.53158468581219,2592,8112,1.0,0,Low Risk,0.291,0.9999,0.091,0.0237,0.0393,0.0875,0.0351,0.7234
10160,16.264671955447024,80.53589659917596,2592,8160,1.0,0,Low Risk,0.2808,0.9999,0.0816,0.0227,0.0379,0.0879,0.0335,0.7362
